date,S&P 500,Stoxx 50,FTSE 100,Topix,MSCI Asia ex-Japan,MSCI All-Country World
2011-01-28,3.4113167337856742,1.0456547274493522,2.0374504579715236,2.4182061346758044,-5.379925283710429,2.286722066120639
2011-02-04,0.7842120118700002,-1.79842101232357,-0.11655089389033257,2.162803626411214,-1.7311051897863083,1.1985347985348005
2011-02-11,-1.8711206410111814,-4.6465875537715196,-3.86333272856223,-3.2874512745211915,1.5712661460177912,-1.480441206588845
2011-02-18,-4.750523078755931,-8.976205997392439,-5.998037149493907,-14.709326211996721,-3.4202835804740817,-5.091567719863144
2011-02-25,-0.4606479376913164,-2.46866017648123,-1.6736652669466001,-8.976250889131887,4.108389980445093,-0.4821882579853276
2011-03-04,0.8522877795859696,0.4658922141069777,0.32602217885646656,-9.72906790569178,3.7225254992098833,0.09266230381654861
2011-03-11,1.8316619130861467,3.496033067021731,3.895914505367437,-6.813688545182462,8.189892465225522,3.560716300893896
2011-03-18,3.163671328397988,4.527664084852523,4.859630683457716,1.3126362311684847,9.06085397287908,4.434750999636483
2011-03-25,1.7955548789770237,0.8576836016528588,1.9919468000732188,-1.7728428468123836,6.581277615785042,3.0275444881658453
2011-04-01,2.3416215729392453,1.631161151836702,0.9980166125339363,-1.2485219447728957,2.624608299717801,3.251750274836529
2011-04-08,0.9057575460972522,-1.0641078045740437,-1.304215002270559,0.39501599990623415,-2.0506470817714617,0.008602890571229871
2011-04-15,1.370786857419981,-0.837601274387223,-1.1697779023050359,-0.160467852940116,-0.9316823374265648,-0.09861932938854956
2011-04-22,-0.30806271917691586,-2.8035282498382386,-1.1599621155475859,-1.711035645586445,-3.4776770728432216,-2.2944278181559086
2011-04-29,-2.384112759513346,-6.371108343711085,-2.158684657078369,-3.163702529788115,-3.5882382711675653,-3.754553096105351
2011-05-06,-2.9876137889867205,-5.546750651901522,-2.0372207730931624,-4.661996497373022,-0.3671122809447924,-2.5863799283154076
2011-05-13,-4.992637000381228,-5.598701029503205,-2.701206742638629,-2.6859061361525938,-3.23104849165875,-3.7105859125486362
2011-05-20,-4.632970066078135,-2.93835275650145,-3.9262064826535825,-2.709689889703659,-5.148848855811372,-4.063593932322052
2011-05-27,-4.7066336112989156,-3.671703199262255,-4.060536768779244,1.0061825675839575,-2.510936132983377,-4.451237263464347
2011-06-03,3.038856756091568,3.1034989656198553,2.301447819901248,4.566662992762405,-0.8134037819799933,1.5630059164630783
2011-06-10,5.729437127256132,2.106099087296065,3.8985049776266933,6.968607012650185,3.9409747034443443,4.082740320829825
2011-06-17,3.5108139992135357,-3.4200684446883067,2.252342106828764,6.7077259294211045,3.864557170880145,2.5906893301304468
2011-06-24,6.036501241672898,2.0884575165323938,4.16482382426655,4.273883821411406,3.740464865835058,5.417263337497347
2011-07-01,-3.5374383243634733,-7.139205819861116,-2.9144740356875865,-1.4627690722132436,0.17522955071143098,-2.6489682355669064
2011-07-08,-10.747134990325936,-14.871921694282264,-12.412654534285494,-8.392616144749176,-9.248564848234864,-11.023234254591808
2011-07-15,-10.434300302399446,-13.756924250013093,-8.960651372598683,-10.60905790355613,-11.813608684140842,-10.456741456474694
2011-07-22,-16.46741312396842,-22.12832720190434,-15.067514515536596,-13.480507821042565,-15.958753611654187,-16.061157836931706
2011-07-29,-8.936143869749591,-17.97241580754726,-11.784137749583412,-10.138226939396455,-14.523859501819192,-11.40220303661803
2011-08-05,-2.1185946072137307,-6.501905142833097,0.8583969094661859,-3.892828605673204,-3.1533493683831737,-1.6084394230456156
